accountNumber,ds,income,spending,y
100000524,2025-06,20416.31,12996.58,7419.73
100000524,2025-07,20416.31,13090.18,7326.13
100000524,2025-08,20416.31,12950.17,7466.14
100000524,2025-09,20416.31,13374.19,7042.12
100000524,2025-10,20416.31,12280.88,8135.43
100000524,2025-11,20416.31,13148.45,7267.86
100000524,2025-12,20416.31,13140.49,7275.82
100000524,2026-01,20416.31,12591.36,7824.95
100000524,2026-02,20416.31,12657.62,7758.69
100000524,2026-03,20416.31,12668.55,7747.76
100000524,2026-04,20416.31,13035.04,7381.27
100000524,2026-05,20416.31,13266.4,7149.91
100000524,2026-06,20416.31,12749.72,7666.59
100000524,2026-07,20416.31,13825.75,6590.56
100000525,2024-08,10176.68,5830.55,4346.13
100000525,2024-09,10176.68,5889.53,4287.15
100000525,2024-10,10176.68,5945.2,4231.48
100000525,2024-11,10176.68,6177.3,3999.38
100000525,2024-12,10176.68,5348.28,4828.4
100000525,2025-01,10176.68,5749.27,4427.41
100000525,2025-02,10176.68,5579.58,4597.1
100000525,2025-03,10176.68,6037.29,4139.39
100000525,2025-04,10176.68,5993.95,4182.73
100000525,2025-05,10176.68,5985.18,4191.5
100000525,2025-06,10176.68,6309.02,3867.66
100000525,2025-07,10176.68,6189.38,3987.3
100000525,2025-08,10176.68,6086.96,4089.72
100000525,2025-09,10176.68,6172.55,4004.13
100000525,2025-10,10176.68,6043.09,4133.59
100000525,2025-11,10176.68,5989.03,4187.65
100000525,2025-12,10176.68,6145.46,4031.22
100000525,2026-01,10176.68,5714.91,4461.77
100000525,2026-02,10176.68,6059.12,4117.56
100000525,2026-03,10176.68,6232.44,3944.24
100000525,2026-04,10176.68,5842.27,4334.41
100000525,2026-05,10176.68,6270.13,3906.55
100000525,2026-06,10176.68,5787.98,4388.7
100000525,2026-07,10176.68,5643.0,4533.68
100000526,2024-08,15812.37,9245.07,6567.3
100000526,2024-09,15812.37,9124.16,6688.21
100000526,2024-10,15812.37,9313.46,6498.91
100000526,2024-11,15812.37,8993.21,6819.16
100000526,2024-12,15812.37,9425.9,6386.47
100000526,2025-01,15812.37,9215.54,6596.83
100000526,2025-02,15812.37,8958.0,6854.37
100000526,2025-03,15812.37,9072.86,6739.51
100000526,2025-04,15812.37,9042.1,6770.27
100000526,2025-05,15812.37,9157.29,6655.08
100000526,2025-06,15812.37,9482.56,6329.81
100000526,2025-07,15812.37,9403.37,6409.0
100000526,2025-08,15812.37,9326.73,6485.64
100000526,2025-09,15812.37,9205.58,6606.79
100000526,2025-10,15812.37,9348.63,6463.74
100000526,2025-11,15812.37,9044.47,6767.9
100000526,2025-12,15812.37,9023.3,6789.07
100000526,2026-01,15812.37,8852.15,6960.22
100000526,2026-02,15812.37,9407.38,6404.99
100000526,2026-03,15812.37,9178.81,6633.56
100000526,2026-04,15812.37,9303.1,6509.27
100000526,2026-05,15812.37,9317.92,6494.45
100000526,2026-06,15812.37,9232.01,6580.36
100000526,2026-07,15812.37,9444.21,6368.16
100000527,2024-08,16023.08,7563.86,8459.22
100000527,2024-09,16023.08,7530.49,8492.59
100000527,2024-10,16023.08,7746.53,8276.55
100000527,2024-11,16023.08,7577.7,8445.38
100000527,2024-12,16023.08,7517.98,8505.1
100000527,2025-01,16023.08,7299.27,8723.81
100000527,2025-02,16023.08,7754.78,8268.3
100000527,2025-03,16023.08,7694.24,8328.84
100000527,2025-04,16023.08,7664.49,8358.59
100000527,2025-05,16023.08,7677.17,8345.91
100000527,2025-06,16023.08,7524.08,8499.0
100000527,2025-07,16023.08,7733.51,8289.57
100000527,2025-08,16023.08,7437.52,8585.56
100000527,2025-09,16023.08,7869.98,8153.1
100000527,2025-10,16023.08,7747.02,8276.06
100000527,2025-11,16023.08,7892.23,8130.85
100000527,2025-12,16023.08,7712.28,8310.8
100000527,2026-01,16023.08,7595.27,8427.81
100000527,2026-02,16023.08,7652.41,8370.67
100000527,2026-03,16023.08,7457.46,8565.62
100000527,2026-04,16023.08,7596.21,8426.87
100000527,2026-05,16023.08,7603.67,8419.41
100000527,2026-06,16023.08,7645.22,8377.86
100000527,2026-07,16023.08,7649.85,8373.23
100000528,2024-08,15455.81,7549.65,7906.16
100000528,2024-09,15455.81,8464.05,6991.76
100000528,2024-10,15455.81,8000.68,7455.13
100000528,2024-11,15455.81,8800.26,6655.55
100000528,2024-12,15455.81,7799.81,7656.0
100000528,2025-01,15455.81,9431.94,6023.87
100000528,2025-02,15455.81,8002.6,7453.21
100000528,2025-03,15455.81,7949.7,7506.11
100000528,2025-04,15455.81,8526.13,6929.68
100000528,2025-05,15455.81,8399.64,7056.17
100000528,2025-06,15455.81,8834.18,6621.63
100000528,2025-07,15455.81,8287.89,7167.92
100000528,2025-08,15455.81,8705.01,6750.8
100000528,2025-09,15455.81,7808.69,7647.12
100000528,2025-10,15455.81,7203.58,8252.23
100000528,2025-11,15455.81,8803.72,6652.09
100000528,2025-12,15455.81,9158.28,6297.53
100000528,2026-01,15455.81,7697.1,7758.71
100000528,2026-02,15455.81,8212.01,7243.8
100000528,2026-03,15455.81,9284.66,6171.15
100000528,2026-04,15455.81,7894.79,7561.02
100000528,2026-05,15455.81,9216.24,6239.57
100000528,2026-06,15455.81,9064.26,6391.55
100000528,2026-07,15455.81,9672.92,5782.89
100000529,2024-08,8762.29,6874.55,1887.74
100000529,2024-09,8762.29,6222.76,2539.53
100000529,2024-10,8762.29,6445.83,2316.46
100000529,2024-11,8762.29,6135.8,2626.49
100000529,2024-12,8762.29,6533.42,2228.87
100000529,2025-01,8762.29,6874.68,1887.61
100000529,2025-02,8762.29,6618.81,2143.48
100000529,2025-03,8762.29,6057.0,2705.29
100000529,2025-04,8762.29,6501.42,2260.87
100000529,2025-05,8762.29,6024.37,2737.92
100000529,2025-06,8762.29,6417.61,2344.68
100000529,2025-07,8762.29,6748.27,2014.02
100000529,2025-08,8762.29,6585.42,2176.87
100000529,2025-09,8762.29,6739.75,2022.54
100000529,2025-10,8762.29,7043.17,1719.12
100000529,2025-11,8762.29,6308.23,2454.06
100000529,2025-12,8762.29,6585.17,2177.12
100000529,2026-01,8762.29,6131.26,2631.03
100000529,2026-02,8762.29,6647.94,2114.35
100000529,2026-03,8762.29,6189.52,2572.77
100000529,2026-04,8762.29,6476.94,2285.35
100000529,2026-05,8762.29,6550.01,2212.28
100000529,2026-06,8762.29,6406.63,2355.66
100000529,2026-07,8762.29,6654.3,2107.99
100000530,2024-08,7372.34,4798.37,2573.97
100000530,2024-09,7372.34,4662.09,2710.25
100000530,2024-10,7372.34,4933.09,2439.25
100000530,2024-11,7372.34,4684.46,2687.88
100000530,2024-12,7372.34,4712.5,2659.84
100000530,2025-01,7372.34,4815.84,2556.5
100000530,2025-02,7372.34,5116.64,2255.7
100000530,2025-03,7372.34,4908.47,2463.87
100000530,2025-04,7372.34,4782.84,2589.5
100000530,2025-05,7372.34,4598.38,2773.96
100000530,2025-06,7372.34,4905.49,2466.85
100000530,2025-07,7372.34,4894.49,2477.85
100000530,2025-08,7372.34,4885.9,2486.44
100000530,2025-09,7372.34,4752.27,2620.07
100000530,2025-10,7372.34,4745.4,2626.94
100000530,2025-11,7372.34,5023.77,2348.57
100000530,2025-12,7372.34,4642.83,2729.51
100000530,2026-01,7372.34,4926.59,2445.75
100000530,2026-02,7372.34,4992.25,2380.09
100000530,2026-03,7372.34,5108.63,2263.71
100000530,2026-04,7372.34,4599.88,2772.46
100000530,2026-05,7372.34,4872.41,2499.93
100000530,2026-06,7372.34,5002.62,2369.72
100000530,2026-07,7372.34,4762.52,2609.82
100000531,2024-08,58852.37,28925.29,29927.08
100000531,2024-09,58852.37,27809.59,31042.78
100000531,2024-10,58852.37,27135.19,31717.18
100000531,2024-11,58852.37,28002.46,30849.91
100000531,2024-12,58852.37,27781.73,31070.64
100000531,2025-01,58852.37,28549.79,30302.58
100000531,2025-02,58852.37,30004.37,28848.0
100000531,2025-03,58852.37,29213.81,29638.56
100000531,2025-04,58852.37,29146.56,29705.81
100000531,2025-05,58852.37,29968.93,28883.44
100000531,2025-06,58852.37,29718.95,29133.42
100000531,2025-07,58852.37,29362.28,29490.09
100000531,2025-08,58852.37,27640.21,31212.16
100000531,2025-09,58852.37,27034.32,31818.05
100000531,2025-10,58852.37,29328.99,29523.38
100000531,2025-11,58852.37,28712.22,30140.15
100000531,2025-12,58852.37,27991.44,30860.93
100000531,2026-01,58852.37,29759.93,29092.44
100000531,2026-02,58852.37,29402.96,29449.41
100000531,2026-03,58852.37,28498.12,30354.25
100000531,2026-04,58852.37,29595.74,29256.63
100000531,2026-05,58852.37,27871.02,30981.35
100000531,2026-06,58852.37,29320.13,29532.24
100000531,2026-07,58852.37,29501.41,29350.96
100000532,2024-08,33450.01,19791.24,13658.77
100000532,2024-09,33450.01,20423.28,13026.73
100000532,2024-10,33450.01,20228.42,13221.59
100000532,2024-11,33450.01,19497.97,13952.04
100000532,2024-12,33450.01,18289.87,15160.14
100000532,2025-01,33450.01,18469.73,14980.28
100000532,2025-02,33450.01,18746.62,14703.39
100000532,2025-03,33450.01,19269.95,14180.06
100000532,2025-04,33450.01,20198.49,13251.52
100000532,2025-05,33450.01,19179.69,14270.32
100000532,2025-06,33450.01,19906.78,13543.23
100000532,2025-07,33450.01,20206.57,13243.44
100000532,2025-08,33450.01,19437.03,14012.98
100000532,2025-09,33450.01,20501.82,12948.19
100000532,2025-10,33450.01,18829.45,14620.56
100000532,2025-11,33450.01,19755.5,13694.51
100000532,2025-12,33450.01,18535.39,14914.62
100000532,2026-01,33450.01,19542.38,13907.63
100000532,2026-02,33450.01,19710.85,13739.16
100000532,2026-03,33450.01,19438.37,14011.64
100000532,2026-04,33450.01,20096.57,13353.44
100000532,2026-05,33450.01,20373.51,13076.5
100000532,2026-06,33450.01,19668.22,13781.79
100000532,2026-07,33450.01,18977.3,14472.71
100000533,2024-08,17909.79,8752.29,9157.5
100000533,2024-09,17909.79,8867.19,9042.6
100000533,2024-10,17909.79,9351.94,8557.85
100000533,2024-11,17909.79,8765.51,9144.28
100000533,2024-12,17909.79,8933.1,8976.69
100000533,2025-01,17909.79,8759.03,9150.76
100000533,2025-02,17909.79,7889.94,10019.85
100000533,2025-03,17909.79,9118.71,8791.08
100000533,2025-04,17909.79,8641.7,9268.09
100000533,2025-05,17909.79,8288.95,9620.84
100000533,2025-06,17909.79,8852.19,9057.6
100000533,2025-07,17909.79,9659.76,8250.03
100000533,2025-08,17909.79,8540.17,9369.62
100000533,2025-09,17909.79,8370.77,9539.02
100000533,2025-10,17909.79,8803.67,9106.12
100000533,2025-11,17909.79,9373.02,8536.77
100000533,2025-12,17909.79,8967.81,8941.98
100000533,2026-01,17909.79,8673.87,9235.92
100000533,2026-02,17909.79,8931.26,8978.53
100000533,2026-03,17909.79,8265.17,9644.62
100000533,2026-04,17909.79,8584.27,9325.52
100000533,2026-05,17909.79,8939.66,8970.13
100000533,2026-06,17909.79,8192.56,9717.23
100000533,2026-07,17909.79,8269.38,9640.41
100000534,2024-08,15276.62,11046.67,4229.95
100000534,2024-09,15276.62,12016.44,3260.18
100000534,2024-10,15276.62,12110.56,3166.06
100000534,2024-11,15276.62,12052.95,3223.67
100000534,2024-12,15276.62,11295.13,3981.49
100000534,2025-01,15276.62,11342.79,3933.83
100000534,2025-02,15276.62,11014.21,4262.41
100000534,2025-03,15276.62,10252.18,5024.44
100000534,2025-04,15276.62,11310.79,3965.83
100000534,2025-05,15276.62,11916.9,3359.72
100000534,2025-06,15276.62,11226.09,4050.53
100000534,2025-07,15276.62,10364.32,4912.3
100000534,2025-08,15276.62,11767.55,3509.07
100000534,2025-09,15276.62,9886.57,5390.05
100000534,2025-10,15276.62,12003.68,3272.94
100000534,2025-11,15276.62,10918.67,4357.95
100000534,2025-12,15276.62,12179.89,3096.73
100000534,2026-01,15276.62,11189.65,4086.97
100000534,2026-02,15276.62,11827.3,3449.32
100000534,2026-03,15276.62,12018.9,3257.72
100000534,2026-04,15276.62,11720.95,3555.67
100000534,2026-05,15276.62,10493.87,4782.75
100000534,2026-06,15276.62,11804.66,3471.96
100000534,2026-07,15276.62,10842.76,4433.86
100000535,2024-08,6161.97,5141.36,1020.61
100000535,2024-09,6161.97,4955.55,1206.42
100000535,2024-10,6161.97,4927.88,1234.09
100000535,2024-11,6161.97,4583.59,1578.38
100000535,2024-12,6161.97,4924.67,1237.3
100000535,2025-01,6161.97,4929.28,1232.69
100000535,2025-02,6161.97,4401.27,1760.7
100000535,2025-03,6161.97,5248.4,913.57
100000535,2025-04,6161.97,4634.4,1527.57
100000535,2025-05,6161.97,5001.18,1160.79
100000535,2025-06,6161.97,4831.15,1330.82
100000535,2025-07,6161.97,5082.23,1079.74
100000535,2025-08,6161.97,5505.98,655.99
100000535,2025-09,6161.97,5312.29,849.68
100000535,2025-10,6161.97,4801.74,1360.23
100000535,2025-11,6161.97,4884.75,1277.22
100000535,2025-12,6161.97,5085.04,1076.93
100000535,2026-01,6161.97,5009.8,1152.17
100000535,2026-02,6161.97,5159.01,1002.96
100000535,2026-03,6161.97,5042.34,1119.63
100000535,2026-04,6161.97,4644.74,1517.23
100000535,2026-05,6161.97,4809.02,1352.95
100000535,2026-06,6161.97,4893.65,1268.32
100000535,2026-07,6161.97,4973.95,1188.02
100000536,2024-08,21062.85,15948.58,5114.27
100000536,2024-09,21062.85,14369.98,6692.87
100000536,2024-10,21062.85,15604.77,5458.08
100000536,2024-11,21062.85,14993.26,6069.59
100000536,2024-12,21062.85,14549.42,6513.43
100000536,2025-01,21062.85,14485.57,6577.28
100000536,2025-02,21062.85,15276.58,5786.27
100000536,2025-03,21062.85,14144.67,6918.18
100000536,2025-04,21062.85,14673.24,6389.61
100000536,2025-05,21062.85,14274.39,6788.46
100000536,2025-06,21062.85,14092.55,6970.3
100000536,2025-07,21062.85,14799.46,6263.39
100000536,2025-08,21062.85,15568.19,5494.66
100000536,2025-09,21062.85,14674.96,6387.89
100000536,2025-10,21062.85,13352.68,7710.17
100000536,2025-11,21062.85,13773.33,7289.52
100000536,2025-12,21062.85,13580.33,7482.52
100000536,2026-01,21062.85,15935.98,5126.87
100000536,2026-02,21062.85,15268.59,5794.26
100000536,2026-03,21062.85,14013.84,7049.01
100000536,2026-04,21062.85,14913.83,6149.02
100000536,2026-05,21062.85,14240.32,6822.53
100000536,2026-06,21062.85,15213.08,5849.77
100000536,2026-07,21062.85,14072.66,6990.19
100000537,2024-08,31125.33,17330.22,13795.11
100000537,2024-09,31125.33,17025.8,14099.53
100000537,2024-10,31125.33,16670.65,14454.68
100000537,2024-11,31125.33,16419.47,14705.86
100000537,2024-12,31125.33,15847.7,15277.63
100000537,2025-01,31125.33,16217.23,14908.1
100000537,2025-02,31125.33,15918.53,15206.8
100000537,2025-03,31125.33,15967.07,15158.26
100000537,2025-04,31125.33,16451.23,14674.1
100000537,2025-05,31125.33,17449.53,13675.8
100000537,2025-06,31125.33,15766.39,15358.94
100000537,2025-07,31125.33,17269.3,13856.03
100000537,2025-08,31125.33,16718.09,14407.24
100000537,2025-09,31125.33,17295.93,13829.4
100000537,2025-10,31125.33,17411.73,13713.6
100000537,2025-11,31125.33,18044.77,13080.56
100000537,2025-12,31125.33,16390.3,14735.03
100000537,2026-01,31125.33,15734.2,15391.13
100000537,2026-02,31125.33,16273.21,14852.12
100000537,2026-03,31125.33,17448.11,13677.22
100000537,2026-04,31125.33,15433.65,15691.68
100000537,2026-05,31125.33,17510.3,13615.03
100000537,2026-06,31125.33,16006.68,15118.65
100000537,2026-07,31125.33,17647.53,13477.8
100000538,2024-08,54874.35,20299.5,34574.85
100000538,2024-09,54874.35,18383.71,36490.64
100000538,2024-10,54874.35,21577.68,33296.67
100000538,2024-11,54874.35,19581.63,35292.72
100000538,2024-12,54874.35,23425.91,31448.44
100000538,2025-01,54874.35,22187.09,32687.26
100000538,2025-02,54874.35,21215.57,33658.78
100000538,2025-03,54874.35,21846.89,33027.46
100000538,2025-04,54874.35,19508.88,35365.47
100000538,2025-05,54874.35,21841.3,33033.05
100000538,2025-06,54874.35,19338.13,35536.22
100000538,2025-07,54874.35,20949.34,33925.01
100000538,2025-08,54874.35,20013.46,34860.89
100000538,2025-09,54874.35,21874.63,32999.72
100000538,2025-10,54874.35,22988.19,31886.16
100000538,2025-11,54874.35,22001.52,32872.83
100000538,2025-12,54874.35,18498.14,36376.21
100000538,2026-01,54874.35,18231.51,36642.84
100000538,2026-02,54874.35,21730.38,33143.97
100000538,2026-03,54874.35,19571.93,35302.42
100000538,2026-04,54874.35,22366.66,32507.69
100000538,2026-05,54874.35,18891.74,35982.61
100000538,2026-06,54874.35,19787.99,35086.36
100000538,2026-07,54874.35,20407.76,34466.59
100000539,2024-08,20168.84,13332.04,6836.8
100000539,2024-09,20168.84,13243.43,6925.41
100000539,2024-10,20168.84,13602.65,6566.19
100000539,2024-11,20168.84,13701.59,6467.25
100000539,2024-12,20168.84,12733.13,7435.71
100000539,2025-01,20168.84,12934.31,7234.53
100000539,2025-02,20168.84,12809.5,7359.34
100000539,2025-03,20168.84,12943.0,7225.84
100000539,2025-04,20168.84,13171.4,6997.44
100000539,2025-05,20168.84,12853.55,7315.29
100000539,2025-06,20168.84,13160.72,7008.12
100000539,2025-07,20168.84,12647.98,7520.86
100000539,2025-08,20168.84,13207.29,6961.55
100000539,2025-09,20168.84,12725.0,7443.84
100000539,2025-10,20168.84,13997.67,6171.17
100000539,2025-11,20168.84,13308.15,6860.69
100000539,2025-12,20168.84,12785.68,7383.16
100000539,2026-01,20168.84,13523.45,6645.39
100000539,2026-02,20168.84,13071.46,7097.38
100000539,2026-03,20168.84,13095.55,7073.29
100000539,2026-04,20168.84,12623.49,7545.35
100000539,2026-05,20168.84,12854.17,7314.67
100000539,2026-06,20168.84,12564.51,7604.33
100000539,2026-07,20168.84,13796.96,6371.88
100000540,2024-08,12554.24,8318.59,4235.65
100000540,2024-09,12554.24,8274.81,4279.43
100000540,2024-10,12554.24,8487.05,4067.19
100000540,2024-11,12554.24,8396.58,4157.66
100000540,2024-12,12554.24,8294.37,4259.87
100000540,2025-01,12554.24,8704.04,3850.2
100000540,2025-02,12554.24,8727.92,3826.32
100000540,2025-03,12554.24,9187.28,3366.96
100000540,2025-04,12554.24,8645.74,3908.5
100000540,2025-05,12554.24,8581.18,3973.06
100000540,2025-06,12554.24,8567.94,3986.3
100000540,2025-07,12554.24,8849.63,3704.61
100000540,2025-08,12554.24,8436.92,4117.32
100000540,2025-09,12554.24,8914.4,3639.84
100000540,2025-10,12554.24,8443.35,4110.89
100000540,2025-11,12554.24,8243.25,4310.99
100000540,2025-12,12554.24,8404.46,4149.78
100000540,2026-01,12554.24,8539.42,4014.82
100000540,2026-02,12554.24,8651.95,3902.29
100000540,2026-03,12554.24,8582.46,3971.78
100000540,2026-04,12554.24,8425.58,4128.66
100000540,2026-05,12554.24,8586.25,3967.99
100000540,2026-06,12554.24,8419.06,4135.18
100000540,2026-07,12554.24,8525.87,4028.37
100000541,2024-08,31093.53,16339.4,14754.13
100000541,2024-09,31093.53,15676.54,15416.99
100000541,2024-10,31093.53,15466.63,15626.9
100000541,2024-11,31093.53,15720.83,15372.7
100000541,2024-12,31093.53,15972.34,15121.19
100000541,2025-01,31093.53,16106.17,14987.36
100000541,2025-02,31093.53,16372.98,14720.55
100000541,2025-03,31093.53,16233.45,14860.08
100000541,2025-04,31093.53,15796.45,15297.08
100000541,2025-05,31093.53,15778.38,15315.15
100000541,2025-06,31093.53,15802.72,15290.81
100000541,2025-07,31093.53,16004.15,15089.38
100000541,2025-08,31093.53,15814.1,15279.43
100000541,2025-09,31093.53,16146.82,14946.71
100000541,2025-10,31093.53,15908.39,15185.14
100000541,2025-11,31093.53,15881.09,15212.44
100000541,2025-12,31093.53,16121.56,14971.97
100000541,2026-01,31093.53,16088.23,15005.3
100000541,2026-02,31093.53,15782.84,15310.69
100000541,2026-03,31093.53,15930.64,15162.89
100000541,2026-04,31093.53,16474.2,14619.33
100000541,2026-05,31093.53,16177.43,14916.1
100000541,2026-06,31093.53,16167.14,14926.39
100000541,2026-07,31093.53,16275.47,14818.06
100000542,2024-08,44014.27,18148.59,25865.68
100000542,2024-09,44014.27,17204.69,26809.58
100000542,2024-10,44014.27,17297.99,26716.28
100000542,2024-11,44014.27,17200.71,26813.56
100000542,2024-12,44014.27,16465.71,27548.56
100000542,2025-01,44014.27,17127.91,26886.36
100000542,2025-02,44014.27,17151.16,26863.11
100000542,2025-03,44014.27,17089.16,26925.11
100000542,2025-04,44014.27,17508.77,26505.5
100000542,2025-05,44014.27,17736.8,26277.47
100000542,2025-06,44014.27,17265.89,26748.38
100000542,2025-07,44014.27,17487.28,26526.99
100000542,2025-08,44014.27,17076.17,26938.1
100000542,2025-09,44014.27,17901.26,26113.01
100000542,2025-10,44014.27,17759.56,26254.71
100000542,2025-11,44014.27,18083.03,25931.24
100000542,2025-12,44014.27,17774.8,26239.47
100000542,2026-01,44014.27,17463.3,26550.97
100000542,2026-02,44014.27,17106.88,26907.39
100000542,2026-03,44014.27,16682.96,27331.31
100000542,2026-04,44014.27,17570.87,26443.4
100000542,2026-05,44014.27,17637.24,26377.03
100000542,2026-06,44014.27,17603.74,26410.53
100000542,2026-07,44014.27,17912.36,26101.91
100000543,2024-08,52598.34,23199.12,29399.22
100000543,2024-09,52598.34,22602.67,29995.67
100000543,2024-10,52598.34,24235.37,28362.97
100000543,2024-11,52598.34,23271.93,29326.41
100000543,2024-12,52598.34,23328.31,29270.03
100000543,2025-01,52598.34,23391.57,29206.77
100000543,2025-02,52598.34,23678.31,28920.03
100000543,2025-03,52598.34,23160.15,29438.19
100000543,2025-04,52598.34,24285.53,28312.81
