person_id,accountNumber,age,years_of_experience,income_bracket,housing_status,base_salary_sar,fixed_allowances_sar,variable_allowances_avg_sar,has_mortgage,rent_sar,credit_card_balance_sar,loan_term_months,gross_salary_sar,employment_type,mortgage_installment_sar,other_loan_installments_sar,credit_card_min_payment_sar,requested_loan_amount_sar,loan_int_rate,new_loan_installment_sar,salary_linked_obligations_sar,total_obligations_sar,salary_dbr,total_obligation_ratio,salary_cap,total_cap,loan_percent_income,eligible_sama,has_active_request
694,100000694,46,25,2,rent,15413.4,3082.68,2142.2,0,4116.52,0.0,60,20638.28,employee,0.0,1506.52,0.0,91703.82,7.65,1844.1,3350.62,3350.62,0.1623,0.1623,0.3333,0.45,0.3703,1,1
695,100000695,33,13,2,mortgage,11346.96,2269.39,1548.96,1,0.0,0.0,60,15165.31,employee,3252.71,0.0,0.0,75606.68,12.03,1682.98,1682.98,4935.69,0.111,0.3255,0.3333,0.65,0.4155,1,1
696,100000696,65,0,1,mortgage,5344.49,1068.9,707.67,1,0.0,0.0,60,7121.05,retired,1417.61,593.11,0.0,28648.25,17.33,717.08,1310.19,2727.8,0.184,0.3831,0.25,0.55,0.3353,1,1
697,100000697,34,13,1,rent,4803.61,960.72,657.69,0,1231.72,0.0,60,6422.02,employee,0.0,0.0,0.0,79698.38,5.15,1509.49,1509.49,1509.49,0.235,0.235,0.3333,0.45,1.0342,1,1
698,100000698,34,10,3,rent,30300.98,6060.2,4216.38,0,7875.85,0.0,60,40577.55,employee,0.0,0.0,0.0,383694.31,13.57,8842.59,8842.59,8842.59,0.2179,0.2179,0.3333,0.45,0.788,1,1
699,100000699,50,27,3,rent,37149.88,7429.98,4952.75,0,11248.69,29705.78,60,49532.61,employee,0.0,0.0,1485.29,668373.33,13.95,15534.56,17019.85,17019.85,0.3436,0.3436,0.3333,0.45,1.1245,0,1
700,100000700,42,21,2,rent,13245.21,2649.04,1805.03,0,2960.74,4937.51,60,17699.29,employee,0.0,2071.29,246.88,269365.99,14.42,6326.48,8644.65,8644.65,0.4884,0.4884,0.3333,0.45,1.2683,0,1
701,100000701,56,0,2,mortgage,15206.54,3041.31,2004.35,1,0.0,6058.88,60,20252.2,retired,5252.15,0.0,302.94,68382.49,13.48,1572.77,1875.71,7127.86,0.0926,0.352,0.25,0.65,0.2814,1,1
702,100000702,56,32,3,rent,35482.43,7096.49,4547.48,0,7205.02,0.0,60,47126.41,employee,0.0,0.0,0.0,859989.88,8.0,17437.49,17437.49,17437.49,0.37,0.37,0.3333,0.45,1.5207,0,1
703,100000703,47,26,2,rent,18034.25,3606.85,2339.15,0,3530.09,24633.69,60,23980.24,employee,0.0,1884.44,1231.68,98770.22,5.54,1888.45,5004.57,5004.57,0.2087,0.2087,0.3333,0.45,0.3432,1,1
704,100000704,31,9,3,rent,39568.31,7913.66,5446.34,0,10778.83,14222.57,60,52928.32,employee,0.0,3626.68,711.13,944877.08,11.16,20619.39,24957.2,24957.2,0.4715,0.4715,0.3333,0.45,1.4877,0,1
705,100000705,43,22,3,mortgage,27874.15,5574.83,3613.54,1,0.0,0.0,60,37062.51,employee,5963.52,0.0,0.0,115348.53,7.05,2286.76,2286.76,8250.28,0.0617,0.2226,0.3333,0.65,0.2594,1,1
706,100000706,45,22,2,rent,14410.67,2882.13,1898.93,0,4476.91,21121.09,60,19191.74,employee,0.0,0.0,1056.05,185867.82,15.33,4454.04,5510.09,5510.09,0.2871,0.2871,0.3333,0.45,0.8071,1,1
707,100000707,64,0,1,mortgage,9879.55,1975.91,1327.86,1,0.0,10140.66,60,13183.32,retired,2426.54,660.53,507.03,95414.31,5.46,1820.76,2988.32,5414.86,0.2267,0.4107,0.25,0.55,0.6031,1,1
708,100000708,42,20,3,mortgage,30519.23,6103.85,3952.88,1,0.0,0.0,60,40575.95,employee,8600.78,0.0,0.0,609240.49,16.37,14935.58,14935.58,23536.36,0.3681,0.5801,0.3333,0.65,1.2512,0,1
709,100000709,45,24,1,mortgage,10279.6,2055.92,1325.1,1,0.0,14713.32,60,13660.61,employee,3071.93,1493.2,735.67,171856.81,8.92,3560.8,5789.67,8861.6,0.4238,0.6487,0.3333,0.55,1.0484,0,1
710,100000710,36,12,1,rent,10265.17,2053.03,1317.52,0,2703.51,0.0,60,13635.73,employee,0.0,1438.81,0.0,86503.09,4.79,1624.11,3062.92,3062.92,0.2246,0.2246,0.3333,0.45,0.5287,1,1
711,100000711,63,0,1,rent,5136.63,1027.33,663.57,0,1311.26,6898.48,60,6827.53,retired,0.0,866.15,344.92,63883.18,11.76,1413.31,2624.38,2624.38,0.3844,0.3844,0.25,0.45,0.7797,0,1
712,100000712,57,36,2,rent,14996.1,2999.22,2045.31,0,2975.35,13820.06,60,20040.63,employee,0.0,0.0,691.0,199355.76,15.12,4755.23,5446.23,5446.23,0.2718,0.2718,0.3333,0.45,0.829,1,1
713,100000713,46,25,2,mortgage,14832.28,2966.46,2061.33,1,0.0,0.0,60,19860.07,employee,4681.61,1241.09,0.0,150315.67,7.63,3021.31,4262.4,8944.01,0.2146,0.4504,0.3333,0.65,0.6307,1,1
714,100000714,66,0,1,mortgage,8101.03,1620.21,1077.89,1,0.0,0.0,60,10799.12,retired,1919.14,844.99,0.0,168344.14,8.53,3456.27,4301.26,6220.4,0.3983,0.576,0.25,0.55,1.2991,0,1
715,100000715,47,26,3,mortgage,27787.03,5557.41,3873.97,1,0.0,21073.54,60,37218.4,employee,9317.28,0.0,1053.68,513566.03,16.04,12499.85,13553.53,22870.81,0.3642,0.6145,0.3333,0.65,1.1499,0,1
716,100000716,68,0,1,rent,8851.87,1770.37,1181.64,0,2620.67,6332.93,60,11803.89,retired,0.0,1454.01,316.65,190204.44,17.14,4741.4,6512.06,6512.06,0.5517,0.5517,0.25,0.45,1.3428,0,1
717,100000717,68,0,2,mortgage,18679.68,3735.94,2494.43,1,0.0,0.0,60,24910.04,retired,4244.9,1427.63,0.0,191558.54,6.83,3777.74,5205.37,9450.27,0.209,0.3794,0.25,0.65,0.6408,1,1
718,100000718,69,0,1,rent,8475.27,1695.05,1166.11,0,2322.65,0.0,60,11336.44,retired,0.0,1369.73,0.0,214620.21,7.06,4255.82,5625.55,5625.55,0.4962,0.4962,0.25,0.45,1.5777,0,1
719,100000719,54,34,2,rent,16212.66,3242.53,2213.24,0,4009.24,0.0,60,21668.43,employee,0.0,0.0,0.0,86674.72,11.17,1891.88,1891.88,1891.88,0.0873,0.0873,0.3333,0.45,0.3333,1,1
720,100000720,56,0,1,rent,9685.69,1937.14,1325.95,0,1827.5,0.0,60,12948.78,retired,0.0,976.97,0.0,108240.11,14.02,2519.68,3496.65,3496.65,0.27,0.27,0.25,0.45,0.6966,0,1
721,100000721,63,0,1,mortgage,4622.7,924.54,611.38,1,0.0,0.0,60,6158.63,retired,1130.77,283.68,0.0,36632.66,7.74,738.23,1021.91,2152.68,0.1659,0.3495,0.25,0.55,0.4957,1,1
722,100000722,58,0,2,mortgage,17832.76,3566.55,2440.49,1,0.0,24924.08,60,23839.8,retired,5256.32,2359.16,1246.2,355368.89,17.22,8873.92,12479.28,17735.6,0.5235,0.7439,0.25,0.65,1.2422,0,1
723,100000723,57,0,2,rent,13130.38,2626.08,1785.48,0,2880.85,15627.57,60,17541.93,retired,0.0,0.0,781.38,253495.57,17.27,6336.88,7118.26,7118.26,0.4058,0.4058,0.25,0.45,1.2042,0,1
724,100000724,47,25,3,mortgage,33636.04,6727.21,4514.88,1,0.0,22362.98,60,44878.12,employee,8788.7,4448.99,1118.15,162164.93,9.69,3420.84,8987.98,17776.68,0.2003,0.3961,0.3333,0.65,0.3011,1,1
725,100000725,42,18,2,rent,18557.66,3711.53,2426.4,0,5205.02,23589.86,60,24695.59,employee,0.0,2491.47,1179.49,178143.12,10.83,3858.18,7529.14,7529.14,0.3049,0.3049,0.3333,0.45,0.6011,1,1
726,100000726,41,20,3,mortgage,23643.54,4728.71,3186.03,1,0.0,22405.03,60,31558.28,employee,5115.04,0.0,1120.25,148293.05,10.46,3184.46,4304.71,9419.75,0.1364,0.2985,0.3333,0.65,0.3916,1,1
727,100000727,44,24,2,rent,17272.36,3454.47,2291.39,0,3765.73,8099.27,60,23018.22,employee,0.0,0.0,404.96,303119.79,15.96,7364.84,7769.8,7769.8,0.3376,0.3376,0.3333,0.45,1.0974,0,1
728,100000728,29,5,2,rent,18122.94,3624.59,2389.95,0,3981.32,0.0,60,24137.48,employee,0.0,0.0,0.0,164383.76,11.34,3602.04,3602.04,3602.04,0.1492,0.1492,0.3333,0.45,0.5675,1,1
729,100000729,59,0,2,mortgage,12161.72,2432.34,1640.79,1,0.0,8477.13,60,16234.85,retired,2916.67,0.0,423.86,211350.69,13.04,4813.21,5237.07,8153.74,0.3226,0.5022,0.25,0.65,1.0849,0,1
730,100000730,56,0,1,rent,9898.16,1979.63,1341.01,0,2681.49,11949.77,60,13218.81,retired,0.0,1284.87,597.49,193885.96,7.79,3911.85,5794.21,5794.21,0.4383,0.4383,0.25,0.45,1.2223,0,1
731,100000731,27,7,3,rent,28288.57,5657.71,3766.98,0,7891.94,9622.68,60,37713.26,employee,0.0,0.0,481.13,358672.94,11.9,7960.37,8441.5,8441.5,0.2238,0.2238,0.3333,0.45,0.7925,1,1
732,100000732,42,18,3,mortgage,24159.72,4831.94,3312.15,1,0.0,21929.57,60,32303.81,employee,5667.54,0.0,1096.48,372289.86,11.27,8144.7,9241.18,14908.72,0.2861,0.4615,0.3333,0.65,0.9604,1,1
733,100000733,63,0,1,mortgage,6683.6,1336.72,884.98,1,0.0,3786.74,60,8905.3,retired,1544.53,0.0,189.34,71316.95,8.35,1458.03,1647.37,3191.9,0.185,0.3584,0.25,0.55,0.6674,1,1
734,100000734,60,0,2,mortgage,18683.19,3736.64,2373.94,1,0.0,25269.38,60,24793.77,retired,5787.82,2943.31,1263.47,332685.26,12.49,7483.04,11689.82,17477.64,0.4715,0.7049,0.25,0.65,1.1182,0,1
735,100000735,46,26,3,mortgage,36712.67,7342.53,4809.41,1,0.0,0.0,60,48864.62,employee,9337.5,4666.67,0.0,723467.09,12.47,16265.48,20932.15,30269.65,0.4284,0.6195,0.3333,0.65,1.2338,0,1
736,100000736,55,34,1,mortgage,4428.92,885.78,595.24,1,0.0,4401.23,60,5909.94,employee,1423.44,0.0,220.06,42569.91,16.5,1046.56,1266.62,2690.06,0.2143,0.4552,0.3333,0.55,0.6003,1,1
737,100000737,49,25,2,mortgage,16002.78,3200.56,2164.48,1,0.0,23861.64,60,21367.81,employee,4807.42,0.0,1193.08,320063.87,13.85,7422.46,8615.54,13422.96,0.4032,0.6282,0.3333,0.65,1.2482,0,1
738,100000738,70,0,1,mortgage,6716.7,1343.34,879.71,1,0.0,0.0,60,8939.75,retired,1985.66,623.92,0.0,155387.76,10.0,3301.53,3925.45,5911.11,0.4391,0.6612,0.25,0.55,1.4485,0,1
739,100000739,67,0,2,rent,18210.48,3642.1,2407.58,0,4206.87,20093.14,60,24260.15,retired,0.0,2296.9,1004.66,120665.35,12.48,2713.49,6015.05,6015.05,0.2479,0.2479,0.25,0.45,0.4145,1,1
740,100000740,43,22,2,mortgage,14304.46,2860.89,1943.55,1,0.0,13166.69,60,19108.9,employee,3990.94,0.0,658.33,204566.46,10.16,4362.56,5020.89,9011.83,0.2628,0.4716,0.3333,0.65,0.8921,1,1
741,100000741,56,34,3,rent,24818.21,4963.64,3363.69,0,6141.71,18384.84,60,33145.54,employee,0.0,0.0,919.24,552164.62,9.22,11521.08,12440.32,12440.32,0.3753,0.3753,0.3333,0.45,1.3882,0,1
742,100000742,67,0,2,mortgage,12599.72,2519.94,1675.51,1,0.0,0.0,60,16795.17,retired,2707.22,1146.39,0.0,214646.38,9.3,4487.02,5633.41,8340.63,0.3354,0.4966,0.25,0.65,1.065,0,1
743,100000743,28,6,2,rent,17968.47,3593.69,2434.72,0,5392.73,6970.29,60,23996.88,employee,0.0,0.0,348.51,325781.21,9.29,6808.63,7157.14,7157.14,0.2983,0.2983,0.3333,0.45,1.1313,1,1
744,100000744,35,12,2,rent,18387.24,3677.45,2412.43,0,3764.83,0.0,60,24477.12,employee,0.0,0.0,0.0,429369.06,10.02,9127.05,9127.05,9127.05,0.3729,0.3729,0.3333,0.45,1.4618,0,1
745,100000745,68,0,2,mortgage,13572.72,2714.54,1833.59,1,0.0,6796.67,60,18120.84,retired,3972.45,0.0,339.83,243610.03,10.73,5263.93,5603.76,9576.21,0.3092,0.5285,0.25,0.65,1.1203,0,1
746,100000746,31,7,3,rent,28289.0,5657.8,3578.56,0,7501.25,0.0,60,37525.37,employee,0.0,0.0,0.0,242303.23,7.57,4863.32,4863.32,4863.32,0.1296,0.1296,0.3333,0.45,0.5381,1,1
747,100000747,31,9,2,rent,17613.16,3522.63,2269.32,0,4266.8,17890.35,60,23405.11,employee,0.0,0.0,894.52,288533.31,15.37,6920.35,7814.87,7814.87,0.3339,0.3339,0.3333,0.45,1.0273,0,1
748,100000748,51,28,3,rent,38279.12,7655.82,5041.01,0,7324.36,52995.58,60,50975.95,employee,0.0,0.0,2649.78,348178.5,12.08,7759.12,10408.9,10408.9,0.2042,0.2042,0.3333,0.45,0.5692,1,1
749,100000749,55,0,1,mortgage,8015.87,1603.17,1033.59,1,0.0,11271.2,60,10652.63,retired,2161.84,0.0,563.56,105470.74,14.81,2498.63,3062.19,5224.03,0.2875,0.4904,0.25,0.55,0.8251,0,1
750,100000750,65,0,2,mortgage,18649.55,3729.91,2402.5,1,0.0,10072.8,60,24781.96,retired,5888.9,1418.73,503.64,205139.53,7.32,4093.05,6015.42,11904.32,0.2427,0.4804,0.25,0.65,0.6898,1,1
751,100000751,67,0,1,rent,9851.11,1970.22,1275.51,0,2326.73,0.0,60,13096.84,retired,0.0,1165.0,0.0,184678.37,10.4,3960.32,5125.32,5125.32,0.3913,0.3913,0.25,0.45,1.1751,0,1
752,100000752,68,0,1,rent,4962.25,992.45,668.24,0,1209.09,0.0,60,6622.93,retired,0.0,664.47,0.0,38585.38,6.97,763.49,1427.96,1427.96,0.2156,0.2156,0.25,0.45,0.4855,1,1
753,100000753,35,14,2,mortgage,17669.49,3533.9,2291.3,1,0.0,20860.9,60,23494.68,employee,4398.91,742.46,1043.04,93719.45,10.22,2001.42,3786.92,8185.83,0.1612,0.3484,0.3333,0.65,0.3324,1,1
754,100000754,40,19,3,rent,37416.06,7483.21,4970.67,0,11303.26,20897.31,60,49869.94,employee,0.0,0.0,1044.87,691387.11,10.1,14723.98,15768.85,15768.85,0.3162,0.3162,0.3333,0.45,1.1553,1,1
755,100000755,48,26,1,rent,9983.07,1996.61,1329.81,0,2070.95,4772.81,60,13309.49,employee,0.0,1587.46,238.64,135852.33,8.57,2791.8,4617.9,4617.9,0.347,0.347,0.3333,0.45,0.8506,0,1
756,100000756,38,14,1,mortgage,8548.29,1709.66,1139.39,1,0.0,0.0,60,11397.33,employee,2030.56,519.51,0.0,59506.82,16.22,1454.06,1973.57,4004.13,0.1732,0.3513,0.3333,0.55,0.4351,1,1
757,100000757,36,16,2,rent,14661.85,2932.37,1935.95,0,3055.8,0.0,60,19530.17,employee,0.0,0.0,0.0,320104.24,15.65,7724.91,7724.91,7724.91,0.3955,0.3955,0.3333,0.45,1.3659,0,1
758,100000758,34,11,2,rent,15055.61,3011.12,2008.69,0,3169.19,11346.86,60,20075.43,employee,0.0,0.0,567.34,145156.39,10.52,3121.42,3688.76,3688.76,0.1837,0.1837,0.3333,0.45,0.6025,1,1
759,100000759,35,11,1,rent,5605.54,1121.11,774.94,0,1361.92,6897.51,60,7501.59,employee,0.0,0.0,344.88,92866.27,7.55,1863.06,2207.94,2207.94,0.2943,0.2943,0.3333,0.45,1.0316,1,1
760,100000760,46,22,2,rent,13803.42,2760.68,1718.24,0,3816.48,3872.1,60,18282.35,employee,0.0,1256.09,193.6,249988.03,15.55,6019.61,7469.3,7469.3,0.4086,0.4086,0.3333,0.45,1.1395,0,1
761,100000761,54,30,2,rent,16370.81,3274.16,2289.99,0,4970.76,12122.15,60,21934.96,employee,0.0,2400.38,606.11,253762.21,5.85,4888.25,7894.74,7894.74,0.3599,0.3599,0.3333,0.45,0.9641,0,1
762,100000762,37,16,2,rent,17106.27,3421.25,2196.87,0,5127.52,6404.76,60,22724.4,employee,0.0,2587.77,320.24,218566.53,12.64,4932.87,7840.88,7840.88,0.345,0.345,0.3333,0.45,0.8015,0,1
763,100000763,58,0,3,mortgage,29483.43,5896.69,4101.71,1,0.0,38554.68,60,39481.82,retired,7260.25,3660.19,1927.73,683529.67,8.8,14122.7,19710.62,26970.87,0.4992,0.6831,0.25,0.65,1.4427,0,1
764,100000764,30,9,1,mortgage,8561.67,1712.33,1131.71,1,0.0,4634.93,60,11405.71,employee,2035.52,0.0,231.75,190718.48,13.72,4410.05,4641.8,6677.32,0.407,0.5854,0.3333,0.55,1.3934,0,1
765,100000765,34,11,2,mortgage,11845.84,2369.17,1541.09,1,0.0,5453.86,60,15756.09,employee,3106.54,0.0,272.69,251939.11,16.29,6165.56,6438.25,9544.79,0.4086,0.6058,0.3333,0.65,1.3325,0,1
766,100000766,43,20,2,rent,16605.95,3321.19,2216.16,0,4149.79,0.0,60,22143.3,employee,0.0,1434.44,0.0,373335.97,9.48,7837.1,9271.54,9271.54,0.4187,0.4187,0.3333,0.45,1.405,0,1
767,100000767,46,22,1,rent,10893.59,2178.72,1470.02,0,2558.28,0.0,60,14542.33,employee,0.0,0.0,0.0,47956.44,17.02,1192.36,1192.36,1192.36,0.082,0.082,0.3333,0.45,0.2748,1,1
768,100000768,53,29,3,rent,31066.7,6213.34,3962.03,0,7285.07,0.0,60,41242.07,employee,0.0,0.0,0.0,607081.15,17.33,15195.46,15195.46,15195.46,0.3684,0.3684,0.3333,0.45,1.2267,0,1
769,100000769,64,0,1,rent,9366.05,1873.21,1312.12,0,2120.65,0.0,60,12551.38,retired,0.0,1104.97,0.0,109479.31,10.53,2354.76,3459.73,3459.73,0.2756,0.2756,0.25,0.45,0.7269,0,1
770,100000770,59,36,3,mortgage,41384.78,8276.96,5401.82,1,0.0,36972.39,60,55063.56,employee,10740.84,0.0,1848.62,1008022.85,17.26,25193.1,27041.72,37782.56,0.4911,0.6862,0.3333,0.65,1.5255,0,1
771,100000771,66,0,1,mortgage,10929.24,2185.85,1456.71,1,0.0,8428.65,60,14571.8,retired,2873.2,0.0,421.43,251092.59,17.01,6241.65,6663.08,9536.28,0.4573,0.6544,0.25,0.55,1.436,0,1
772,100000772,28,4,1,rent,8112.86,1622.57,1098.73,0,1518.98,8754.32,60,10834.16,employee,0.0,0.0,437.72,183745.1,10.07,3910.37,4348.09,4348.09,0.4013,0.4013,0.3333,0.45,1.4133,0,1
773,100000773,54,33,2,mortgage,13749.19,2749.84,1816.94,1,0.0,19406.39,60,18315.97,employee,3687.81,2102.48,970.32,298250.74,7.36,5956.51,9029.31,12717.12,0.493,0.6943,0.3333,0.65,1.357,0,1
774,100000774,46,24,2,rent,15292.23,3058.45,2032.87,0,4281.7,0.0,60,20383.54,employee,0.0,2364.41,0.0,354612.02,12.05,7897.11,10261.52,10261.52,0.5034,0.5034,0.3333,0.45,1.4497,0,1
775,100000775,42,22,3,rent,41793.33,8358.67,5413.43,0,12287.42,0.0,60,55565.43,employee,0.0,0.0,0.0,768856.29,5.61,14725.12,14725.12,14725.12,0.265,0.265,0.3333,0.45,1.1531,1,1
776,100000776,47,23,2,rent,12507.49,2501.5,1624.53,0,2628.67,11669.02,60,16633.52,employee,0.0,1709.05,583.45,167289.48,14.76,3958.76,6251.26,6251.26,0.3758,0.3758,0.3333,0.45,0.8381,0,1
777,100000777,44,20,2,rent,17221.93,3444.39,2376.52,0,4825.17,10684.19,60,23042.83,employee,0.0,2454.29,534.21,173736.81,16.73,4292.62,7281.12,7281.12,0.316,0.316,0.3333,0.45,0.6283,1,1
778,100000778,37,16,2,rent,16272.43,3254.49,2017.6,0,3101.52,16563.56,60,21544.52,employee,0.0,1832.61,828.18,147179.61,13.63,3396.45,6057.24,6057.24,0.2811,0.2811,0.3333,0.45,0.5693,1,1
779,100000779,43,21,3,mortgage,40807.79,8161.56,5464.24,1,0.0,0.0,60,54433.58,employee,14030.87,4750.6,0.0,934903.79,11.43,20528.13,25278.73,39309.6,0.4644,0.7222,0.3333,0.65,1.4313,0,1
780,100000780,61,37,2,rent,17864.19,3572.84,2395.92,0,5155.3,0.0,60,23832.95,employee,0.0,2356.56,0.0,133920.53,7.6,2689.86,5046.42,5046.42,0.2117,0.2117,0.3333,0.45,0.4683,1,1
781,100000781,46,24,2,mortgage,13527.71,2705.54,1760.81,1,0.0,8692.51,60,17994.06,employee,3962.43,2322.57,434.63,242801.25,16.37,5952.29,8709.49,12671.92,0.484,0.7042,0.3333,0.65,1.1245,0,1
782,100000782,30,10,2,rent,15139.45,3027.89,1974.21,0,4236.68,0.0,60,20141.54,employee,0.0,0.0,0.0,251838.91,15.45,6050.88,6050.88,6050.88,0.3004,0.3004,0.3333,0.45,1.042,1,1
783,100000783,57,33,2,rent,14428.13,2885.63,1843.67,0,3385.56,0.0,60,19157.42,employee,0.0,1367.1,0.0,237625.48,14.61,5604.56,6971.66,6971.66,0.3639,0.3639,0.3333,0.45,1.0337,0,1
784,100000784,49,26,3,rent,39819.58,7963.92,5570.19,0,11092.93,35110.76,60,53353.68,employee,0.0,0.0,1755.54,833411.16,12.18,18614.67,20370.21,20370.21,0.3818,0.3818,0.3333,0.45,1.3017,0,1
785,100000785,48,26,1,mortgage,6278.47,1255.69,865.9,1,0.0,0.0,60,8400.06,employee,1394.2,0.0,0.0,62867.45,13.89,1459.23,1459.23,2853.43,0.1737,0.3397,0.3333,0.55,0.6237,1,1
786,100000786,39,16,1,rent,7569.38,1513.88,987.51,0,1733.69,0.0,60,10070.77,employee,0.0,1195.72,0.0,132103.66,6.13,2561.93,3757.65,3757.65,0.3731,0.3731,0.3333,0.45,1.0931,0,1
787,100000787,42,18,2,mortgage,17609.88,3521.98,2420.57,1,0.0,0.0,60,23552.43,employee,5157.23,0.0,0.0,218578.67,8.43,4477.11,4477.11,9634.34,0.1901,0.4091,0.3333,0.65,0.7734,1,1
788,100000788,25,5,1,rent,5899.62,1179.92,789.73,0,1500.39,7166.65,60,7869.27,employee,0.0,0.0,358.33,89598.83,16.96,2224.84,2583.17,2583.17,0.3283,0.3283,0.3333,0.45,0.9488,1,1
789,100000789,40,17,2,mortgage,14875.37,2975.07,1974.96,1,0.0,10750.25,60,19825.41,employee,4276.58,1734.47,537.51,211662.25,8.21,4313.05,6585.03,10861.61,0.3322,0.5479,0.3333,0.65,0.8897,1,1
790,100000790,62,0,1,mortgage,10704.94,2140.99,1386.94,1,0.0,0.0,60,14232.87,retired,2418.97,727.6,0.0,104801.0,14.92,2488.81,3216.41,5635.38,0.226,0.3959,0.25,0.55,0.6136,1,1
791,100000791,31,9,2,rent,16923.56,3384.71,2413.37,0,4293.58,11276.14,60,22721.65,employee,0.0,1359.86,563.81,322317.07,10.36,6905.52,8829.19,8829.19,0.3886,0.3886,0.3333,0.45,1.1821,0,1
792,100000792,37,16,3,mortgage,33168.22,6633.64,4399.98,1,0.0,0.0,60,44201.85,employee,9792.5,0.0,0.0,265590.9,15.82,6433.28,6433.28,16225.78,0.1455,0.3671,0.3333,0.65,0.5007,1,1
793,100000793,35,13,2,rent,17722.36,3544.47,2433.41,0,5457.4,15454.18,60,23700.24,employee,0.0,0.0,772.71,93057.8,10.61,2005.25,2777.96,2777.96,0.1172,0.1172,0.3333,0.45,0.3272,1,1
794,100000794,47,25,3,mortgage,21839.35,4367.87,3106.58,1,0.0,32336.09,60,29313.8,employee,7147.32,3751.12,1616.8,245113.97,9.67,5168.24,10536.16,17683.48,0.3594,0.6032,0.3333,0.65,0.6968,0,1
795,100000795,42,18,3,rent,33985.73,6797.15,4435.14,0,7522.82,44533.87,60,45218.02,employee,0.0,1676.66,2226.69,363860.92,15.51,8753.94,12657.29,12657.29,0.2799,0.2799,0.3333,0.45,0.6706,1,1
796,100000796,59,0,1,rent,8691.97,1738.39,1160.26,0,2154.14,0.0,60,11590.62,retired,0.0,847.49,0.0,91728.83,16.13,2237.01,3084.5,3084.5,0.2661,0.2661,0.25,0.45,0.6595,0,1
797,100000797,33,10,3,rent,35189.0,7037.8,4777.14,0,11207.62,50291.62,60,47003.94,employee,0.0,0.0,2514.58,571243.38,7.22,11370.69,13885.27,13885.27,0.2954,0.2954,0.3333,0.45,1.0128,1,1
798,100000798,60,40,2,mortgage,15906.67,3181.33,2186.18,1,0.0,0.0,60,21274.18,employee,3776.15,0.0,0.0,218610.04,15.05,5206.46,5206.46,8982.61,0.2447,0.4222,0.3333,0.65,0.8563,1,1
799,100000799,57,0,1,rent,8459.38,1691.88,1103.03,0,2389.16,0.0,60,11254.28,retired,0.0,0.0,0.0,180776.93,9.27,3776.36,3776.36,3776.36,0.3355,0.3355,0.25,0.45,1.3386,0,1
800,100000800,58,37,3,rent,18972.64,3794.53,2562.52,0,4798.43,0.0,60,25329.69,employee,0.0,1247.48,0.0,270043.36,8.87,5588.63,6836.11,6836.11,0.2699,0.2699,0.3333,0.45,0.8884,1,1
801,100000801,60,39,1,mortgage,5265.64,1053.13,725.29,1,0.0,5234.86,60,7044.06,employee,1586.53,0.0,261.74,48828.31,15.62,1177.57,1439.31,3025.84,0.2043,0.4296,0.3333,0.55,0.5777,1,1
802,100000802,44,20,2,mortgage,18684.04,3736.81,2365.53,1,0.0,8896.4,60,24786.38,employee,5877.81,0.0,444.82,91244.13,11.89,2024.61,2469.43,8347.24,0.0996,0.3368,0.3333,0.65,0.3068,1,1
803,100000803,34,10,2,rent,15514.74,3102.95,2035.74,0,4325.29,0.0,60,20653.43,employee,0.0,0.0,0.0,184328.26,10.03,3919.15,3919.15,3919.15,0.1898,0.1898,0.3333,0.45,0.7437,1,1
804,100000804,45,25,2,rent,13924.8,2784.96,1804.78,0,4239.17,0.0,60,18514.54,employee,0.0,0.0,0.0,187076.48,9.03,3886.12,3886.12,3886.12,0.2099,0.2099,0.3333,0.45,0.842,1,1
805,100000805,45,22,1,mortgage,7664.19,1532.84,1050.42,1,0.0,0.0,60,10247.45,employee,1829.87,0.0,0.0,171327.24,7.46,3429.79,3429.79,5259.66,0.3347,0.5133,0.3333,0.55,1.3933,0,1
806,100000806,47,23,2,mortgage,15328.45,3065.69,2111.13,1,0.0,10885.05,60,20505.27,employee,4358.33,0.0,544.25,245715.37,8.39,5028.21,5572.46,9930.79,0.2718,0.4843,0.3333,0.65,0.9986,1,1
807,100000807,47,23,2,mortgage,18332.95,3666.59,2422.9,1,0.0,0.0,60,24422.44,employee,4706.39,0.0,0.0,320700.79,6.56,6283.9,6283.9,10990.29,0.2573,0.45,0.3333,0.65,1.0943,1,1
808,100000808,28,8,1,mortgage,10691.15,2138.23,1520.56,1,0.0,0.0,60,14349.94,employee,2962.17,0.0,0.0,90717.14,12.28,2030.81,2030.81,4992.98,0.1415,0.3479,0.3333,0.55,0.5268,1,1
809,100000809,43,19,3,rent,24641.21,4928.24,3210.63,0,5349.68,0.0,60,32780.08,employee,0.0,0.0,0.0,541741.11,16.64,13359.02,13359.02,13359.02,0.4075,0.4075,0.3333,0.45,1.3772,0,1
810,100000810,57,33,2,mortgage,16974.2,3394.84,2345.17,1,0.0,0.0,60,22714.2,employee,5602.04,0.0,0.0,86922.17,14.9,2063.31,2063.31,7665.35,0.0908,0.3375,0.3333,0.65,0.3189,1,1
811,100000811,26,4,1,rent,6265.99,1253.2,807.42,0,1189.63,9319.59,60,8326.61,employee,0.0,0.0,465.98,73997.13,17.43,1856.17,2322.15,2322.15,0.2789,0.2789,0.3333,0.45,0.7406,1,1
