accountNumber,ds,y,creditLimit,currentBalance,availableMoney,n_transactions
655153797,2016-01,-620.5,15000,495.63,14504.37,3
655153797,2016-02,-584.3800000000001,15000,1100.06,13899.94,3
655153797,2016-03,-443.65,15000,1556.99,13443.01,4
655153797,2016-04,-186.78,15000,1719.36,13280.64,3
655153797,2016-05,-572.84,15000,2021.73,12978.27,2
655153797,2016-06,-398.06,15000,2609.45,12390.55,3
655153797,2016-07,-573.55,15000,2875.7,12124.3,3
655153797,2016-08,-868.9,15000,3897.83,11102.17,3
655153797,2016-09,-557.06,15000,4337.26,10662.74,3
655153797,2016-10,-551.74,15000,4948.25,10051.75,3
655153797,2016-11,-173.77,15000,5251.95,9748.05,3
655153797,2016-12,-292.9,15000,5478.44,9521.56,3
657020139,2016-01,-74.34,10000,0.0,10000.0,1
657020139,2016-03,-171.85,10000,167.21,9832.79,2
657020139,2016-04,-159.6,10000,301.81,9698.19,3
657020139,2016-05,-114.25999999999999,10000,384.77,9615.23,2
657020139,2016-06,-119.34,10000,485.41,9514.59,2
657020139,2016-07,-113.82,10000,575.23,9424.77,2
657020139,2016-08,-124.09,10000,657.19,9342.81,2
657020139,2016-09,-173.54,10000,821.86,9178.14,3
657020139,2016-10,-191.63,10000,990.05,9009.95,3
657020139,2016-11,-106.24,10000,1071.45,8928.55,2
657020139,2016-12,-364.11,10000,1404.94,8595.06,3
657326011,2016-01,-11356.48,5000,3944.17,1055.83,89
657326011,2016-02,-12948.66,5000,2960.73,2039.27,98
657326011,2016-03,-13655.9,5000,2558.51,2441.49,90
657326011,2016-04,-12361.73,5000,1359.05,3640.95,81
657326011,2016-05,-15443.51,5000,4035.29,964.71,99
657326011,2016-06,-14089.72,5000,3520.35,1479.65,95
657326011,2016-07,-9533.56,5000,1833.68,3166.32,89
657326011,2016-08,-14199.880000000001,5000,2549.28,2450.72,103
657326011,2016-09,-11959.6,5000,4011.51,988.49,89
657326011,2016-10,-13706.07,5000,3559.63,1440.37,95
657326011,2016-11,-11804.44,5000,1658.32,3341.68,86
657326011,2016-12,-11541.09,5000,4378.62,621.38,95
657491643,2016-01,-74.08,15000,0.0,15000.0,1
657491643,2016-02,-41.03,15000,3.9,14996.1,2
657491643,2016-05,-67.2,15000,62.67,14937.33,2
657491643,2016-06,-315.65,15000,167.77,14832.23,2
657491643,2016-07,-4.53,15000,0.0,15000.0,1
657491643,2016-08,-4.53,15000,0.0,15000.0,1
657491643,2016-09,-604.1,15000,396.16,14603.84,4
657491643,2016-10,-4.53,15000,0.0,15000.0,1
657491643,2016-11,-136.47,15000,4.53,14995.47,2
657491643,2016-12,-570.5799999999999,15000,547.92,14452.08,3
659080615,2016-05,-58.25,15000,30.39,14969.61,2
659080615,2016-06,-50.0,15000,23.48,14976.52,2
659080615,2016-07,-50.36,15000,22.67,14977.33,2
659080615,2016-08,-218.44,15000,194.96,14805.04,4
659080615,2016-09,-92.38,15000,66.06,14933.94,3
659080615,2016-10,-51.849999999999994,15000,28.36,14971.64,2
659080615,2016-11,-57.42,15000,27.95,14972.05,2
659080615,2016-12,-53.120000000000005,15000,27.48,14972.52,2
661576548,2016-01,-769.9499999999999,2500,632.29,1867.71,5
661576548,2016-02,-242.73000000000002,2500,181.31,2318.69,5
661576548,2016-03,-655.0899999999999,2500,606.02,1893.98,5
661576548,2016-04,-532.57,2500,486.62,2013.38,6
661576548,2016-05,-209.67000000000002,2500,103.75,2396.25,2
661576548,2016-06,-260.78000000000003,2500,96.41,2403.59,4
661576548,2016-07,-182.89,2500,173.58,2326.42,5
661576548,2016-08,-793.9,2500,649.92,1850.08,7
661576548,2016-09,-194.07,2500,113.53,2386.47,3
661576548,2016-10,-602.0799999999999,2500,74.55,2425.45,2
661576548,2016-11,-935.0799999999999,2500,831.2,1668.8,5
661576548,2016-12,-816.74,2500,576.7,1923.3,5
664244541,2016-09,-52.66,7500,0.0,7500.0,1
664244541,2016-10,-126.81,7500,93.55,7406.45,2
664244541,2016-11,-114.0,7500,182.13,7317.87,2
664244541,2016-12,-119.28,7500,285.09,7214.91,2
664581567,2016-01,-1871.83,10000,1799.13,8200.87,7
664581567,2016-02,35.830000000000005,10000,0.0,10000.0,3
664581567,2016-03,-379.42,10000,173.84,9826.16,5
664581567,2016-04,-195.58,10000,195.58,9804.42,6
664581567,2016-05,-165.69,10000,165.69,9834.31,5
664581567,2016-06,-438.26,10000,438.26,9561.74,5
664581567,2016-07,-683.39,10000,683.39,9316.61,6
664581567,2016-08,-156.27999999999997,10000,156.28,9843.72,4
664581567,2016-09,-173.95,10000,128.29,9871.71,6
664581567,2016-10,-530.73,10000,530.73,9469.27,10
664581567,2016-11,-330.94,10000,297.4,9702.6,8
664581567,2016-12,-177.26999999999998,10000,177.27,9822.73,7
666597267,2016-01,-576.3100000000001,15000,211.65,14788.35,6
666597267,2016-02,-586.11,15000,1107.93,13892.07,5
666597267,2016-03,-323.48,15000,1223.6,13776.4,3
666597267,2016-04,-896.61,15000,2028.83,12971.17,5
666597267,2016-05,-313.32000000000005,15000,2459.03,12540.97,4
666597267,2016-06,-573.3199999999999,15000,2853.01,12146.99,4
666597267,2016-07,-485.74000000000007,15000,3569.88,11430.12,5
666597267,2016-08,-349.66999999999996,15000,3895.29,11104.71,5
666597267,2016-09,-65.24000000000001,15000,3934.6,11065.4,2
666597267,2016-10,-199.35000000000002,15000,4109.43,10890.57,4
666597267,2016-11,-398.8,15000,4487.91,10512.09,8
666597267,2016-12,-61.599999999999994,15000,4525.93,10474.07,2
668332358,2016-01,-826.01,250,16.82,233.18,5
668332358,2016-02,-175.32,250,174.4,75.6,4
668332358,2016-03,-268.58,250,32.46,217.54,4
668332358,2016-04,-459.92,250,112.91,137.09,4
668332358,2016-05,-200.01,250,117.28,132.72,2
668332358,2016-06,-402.46,250,49.78,200.22,6
668332358,2016-07,-163.23,250,103.28,146.72,3
668332358,2016-08,-1609.26,250,250.8,-0.8,8
668332358,2016-09,-131.4,250,83.4,166.6,4
668332358,2016-10,-910.99,250,45.94,204.06,9
668332358,2016-11,-425.87,250,109.59,140.41,9
668332358,2016-12,-186.71,250,162.11,87.89,5
668920668,2016-01,-54.34,7500,0.0,7500.0,1
668920668,2016-02,-88.09,7500,37.42,7462.58,2
668920668,2016-03,-538.71,7500,338.29,7161.71,5
668920668,2016-04,-654.6800000000001,7500,523.36,6976.64,7
668920668,2016-05,-209.98000000000002,7500,197.88,7302.12,4
668920668,2016-06,-213.52,7500,0.0,7500.0,1
668920668,2016-07,-81.86,7500,0.0,7500.0,1
668920668,2016-08,-658.3,7500,439.17,7060.83,2
668920668,2016-09,-284.7,7500,282.95,7217.05,2
668920668,2016-10,-18.02,7500,0.0,7500.0,1
668920668,2016-11,-1405.4,7500,564.74,6935.26,4
668920668,2016-12,-375.04,7500,320.37,7179.63,5
674577133,2016-01,-6101.53,5000,3618.22,1381.78,44
674577133,2016-02,-7030.05,5000,4005.55,994.45,42
674577133,2016-03,-4366.12,5000,4229.41,770.59,38
674577133,2016-04,-6217.66,5000,4535.04,464.96,55
674577133,2016-05,-7278.67,5000,3150.99,1849.01,52
674577133,2016-06,-4901.76,5000,3507.98,1492.02,40
674577133,2016-07,-6528.29,5000,3393.26,1606.74,42
674577133,2016-08,-7731.93,5000,2651.13,2348.87,49
674577133,2016-09,-4396.31,5000,4612.06,387.94,42
674577133,2016-10,-10343.11,5000,3507.17,1492.83,57
674577133,2016-11,-7540.35,5000,1173.42,3826.58,56
674577133,2016-12,-8463.95,5000,3141.52,1858.48,57
676536056,2016-02,-180.01999999999998,5000,82.07,4917.93,2
676536056,2016-04,-395.27,5000,0.0,5000.0,1
676536056,2016-05,-844.09,5000,675.37,4324.63,2
676536056,2016-06,-149.39,5000,127.3,4872.7,3
676536056,2016-07,-560.19,5000,551.49,4448.51,4
676536056,2016-08,-83.10000000000001,5000,11.34,4988.66,3
676536056,2016-09,-752.02,5000,536.46,4463.54,4
676536056,2016-10,-8.7,5000,0.0,5000.0,1
676536056,2016-11,-81.4,5000,72.7,4927.3,2
676536056,2016-12,-311.78,5000,303.08,4696.92,2
676941584,2016-03,-58.35,15000,2.36,14997.64,2
676941584,2016-04,-24.74,15000,0.0,15000.0,1
676941584,2016-05,-164.70999999999998,15000,100.08,14899.92,2
676941584,2016-06,-899.47,15000,802.65,14197.35,3
676941584,2016-07,-122.98,15000,0.0,15000.0,1
676941584,2016-08,-74.47,15000,68.69,14931.31,2
676941584,2016-09,-194.53,15000,152.29,14847.71,2
676941584,2016-10,-673.92,15000,0.0,15000.0,1
676941584,2016-11,-460.54,15000,27.92,14972.08,2
676941584,2016-12,-296.39,15000,181.7,14818.3,3
677407250,2016-01,-646.61,5000,615.11,4384.89,5
677407250,2016-02,-155.1,5000,791.76,4208.24,5
677407250,2016-03,-1257.46,5000,1867.49,3132.51,4
677407250,2016-04,-657.83,5000,2618.43,2381.57,5
677407250,2016-05,-265.49,5000,2650.39,2349.61,2
677407250,2016-06,-411.71999999999997,5000,3199.04,1800.96,4
677407250,2016-07,-573.86,5000,3416.37,1583.63,4
677407250,2016-08,-361.32,5000,4143.04,856.96,5
677407250,2016-09,-764.12,5000,4734.05,265.95,6
677407250,2016-10,-402.23,5000,707.95,4292.05,2
677407250,2016-12,-401.15,5000,1255.28,3744.72,4
679646725,2016-09,-117.58,2500,68.93,2431.07,3
679646725,2016-10,-117.58,2500,97.3,2402.7,3
679646725,2016-11,-117.58,2500,97.3,2402.7,3
679646725,2016-12,-117.58,2500,97.3,2402.7,3
681796503,2016-01,-4580.3,15000,4579.89,10420.11,35
681796503,2016-02,-3385.19,15000,7762.14,7237.86,24
681796503,2016-03,-3602.26,15000,11498.15,3501.85,31
681796503,2016-04,-3599.36,15000,6692.13,8307.87,26
681796503,2016-05,-3216.71,15000,9838.77,5161.23,22
681796503,2016-06,-3821.25,15000,13682.76,1317.24,35
681796503,2016-07,-4325.8099999999995,15000,10748.79,4251.21,27
681796503,2016-08,-4025.36,15000,7475.85,7524.15,25
681796503,2016-09,-4869.25,15000,11998.05,3001.95,25
681796503,2016-10,-4409.76,15000,8641.07,6358.93,31
681796503,2016-11,-5986.7,15000,3641.02,11358.98,40
681796503,2016-12,-6099.77,15000,9973.16,5026.84,37
681836392,2016-03,-8.34,1000,0.0,1000.0,1
681836392,2016-04,-8.34,1000,0.0,1000.0,1
681836392,2016-05,-8.34,1000,0.0,1000.0,1
681836392,2016-06,-8.34,1000,0.0,1000.0,1
681836392,2016-07,-8.34,1000,0.0,1000.0,1
681836392,2016-08,-8.34,1000,0.0,1000.0,1
681836392,2016-09,-8.34,1000,0.0,1000.0,1
681836392,2016-10,-8.34,1000,0.0,1000.0,1
681836392,2016-11,-8.34,1000,0.0,1000.0,1
683901352,2016-01,-185.04999999999998,1000,143.48,856.52,4
683901352,2016-02,-5.74,1000,160.05,839.95,1
683901352,2016-03,-555.2900000000001,1000,618.96,381.04,5
683901352,2016-04,-651.6,1000,618.48,381.52,5
683901352,2016-05,-405.47999999999996,1000,918.39,81.61,2
683901352,2016-06,-494.04,1000,265.29,734.71,3
683901352,2016-07,-305.85,1000,763.6,236.4,3
683901352,2016-08,-340.69,1000,824.14,175.86,1
683901352,2016-09,-783.45,1000,520.7,479.3,6
683901352,2016-10,-468.84999999999997,1000,506.6,493.4,6
683901352,2016-11,-479.93,1000,16.67,983.33,3
683901352,2016-12,-250.76,1000,203.52,796.48,2
683982357,2016-01,-1397.77,7500,1364.9,6135.1,9
683982357,2016-02,-2592.02,7500,3813.6,3686.4,14
683982357,2016-03,-1690.38,7500,5555.18,1944.82,14
683982357,2016-04,-1756.69,7500,2905.48,4594.52,7
683982357,2016-05,-1439.46,7500,4245.25,3254.75,15
683982357,2016-06,-1373.37,7500,5499.92,2000.08,14
683982357,2016-07,-510.39,7500,6144.93,1355.07,5
683982357,2016-08,-2038.3000000000002,7500,5066.4,2433.6,9
683982357,2016-09,-458.01,7500,5705.72,1794.28,6
683982357,2016-10,-1646.53,7500,556.67,6943.33,15
683982357,2016-11,-1847.62,7500,2354.57,5145.43,17
683982357,2016-12,-1496.08,7500,3805.66,3694.34,10
684961238,2016-02,-4.63,15000,0.0,15000.0,1
684961238,2016-03,-29.83,15000,0.0,15000.0,1
684961238,2016-04,-115.97,15000,64.41,14935.59,2
684961238,2016-05,-39.55,15000,0.0,15000.0,1
684961238,2016-06,-95.59,15000,1.67,14998.33,2
684961238,2016-07,-38.63,15000,0.0,15000.0,1
684961238,2016-08,-115.89000000000001,15000,77.26,14922.74,3
684961238,2016-09,-77.26,15000,38.63,14961.37,2
684961238,2016-10,-136.61,15000,97.98,14902.02,4
684961238,2016-11,-536.53,15000,77.26,14922.74,3
684961238,2016-12,-166.83,15000,128.2,14871.8,4
686661552,2016-01,-76.83,15000,54.13,14945.87,2
686661552,2016-02,-942.79,15000,768.19,14231.81,4
686661552,2016-03,-25.15,15000,969.62,14030.38,1
686661552,2016-04,-978.42,15000,1721.59,13278.41,3
686661552,2016-05,-1035.2,15000,2542.38,12457.62,13
686661552,2016-06,-148.34,15000,3047.22,11952.78,4
686661552,2016-07,-512.46,15000,3524.82,11475.18,7
686661552,2016-08,-1319.4,15000,4546.58,10453.42,4
686661552,2016-09,-71.07000000000001,15000,4900.29,10099.71,2
686661552,2016-10,-808.37,15000,5502.52,9497.48,5
686661552,2016-11,-532.67,15000,6178.71,8821.29,5
686661552,2016-12,-197.73999999999998,15000,6373.4,8626.6,2
687292905,2016-01,-7880.1900000000005,20000,7724.16,12275.84,44
687292905,2016-02,-6965.99,20000,14756.61,5243.39,47
687292905,2016-03,-8621.05,20000,12445.87,7554.13,62
687292905,2016-04,-4735.49,20000,17143.97,2856.03,47
687292905,2016-05,-7921.49,20000,11463.41,8536.59,59
687292905,2016-06,-6687.349999999999,20000,18501.19,1498.81,53
687292905,2016-07,-6819.04,20000,14499.1,5500.9,53
687292905,2016-08,-6204.96,20000,11640.86,8359.14,49
687292905,2016-09,-8520.09,20000,9718.93,10281.07,54
687292905,2016-10,-5948.53,20000,15393.32,4606.68,45
687292905,2016-11,-9634.48,20000,14098.56,5901.44,70
687292905,2016-12,-5933.1,20000,1705.61,18294.39,36
687365478,2016-05,0.0,10000,0.0,10000.0,2
687365478,2016-06,-15.97,10000,15.97,9984.03,3
687365478,2016-07,-15.97,10000,15.97,9984.03,3
687365478,2016-08,-15.97,10000,15.97,9984.03,3
687365478,2016-09,-15.97,10000,0.0,10000.0,3
687365478,2016-10,-15.97,10000,15.97,9984.03,4
687365478,2016-11,-15.97,10000,15.97,9984.03,3
687365478,2016-12,-15.97,10000,15.97,9984.03,3
687511674,2016-01,-550.39,7500,366.04,7133.96,6
687511674,2016-02,-785.46,7500,1287.33,6212.67,4
687511674,2016-03,-2629.11,7500,3516.32,3983.68,11
687511674,2016-04,-166.13,7500,4059.09,3440.91,8
687511674,2016-05,-519.98,7500,4367.52,3132.48,5
687511674,2016-06,-1239.38,7500,5671.03,1828.97,9
687511674,2016-07,-534.54,7500,6251.38,1248.62,7
687511674,2016-08,-901.3700000000001,7500,6898.38,601.62,10
687511674,2016-09,-509.52,7500,7089.97,410.03,5
687511674,2016-10,-778.29,7500,1969.84,5530.16,10
687511674,2016-11,-1032.1000000000001,7500,2791.12,4708.88,5
687511674,2016-12,-776.04,7500,3714.05,3785.95,6
690889670,2016-06,-127.08,10000,0.0,10000.0,1
690889670,2016-12,-390.01,10000,260.2,9739.8,3
693697093,2016-01,-315.89,7500,292.13,7207.87,2
693697093,2016-02,-1.85,7500,290.89,7209.11,1
693697093,2016-03,-210.03,7500,396.32,7103.68,3
693697093,2016-04,-193.42,7500,571.75,6928.25,3
693697093,2016-05,-104.97,7500,621.19,6878.81,1
693697093,2016-07,-223.41999999999996,7500,871.19,6628.81,3
693697093,2016-08,-516.7099999999999,7500,1329.52,6170.48,5
693697093,2016-09,-313.29,7500,1684.41,5815.59,3
693697093,2016-10,-361.82,7500,1843.18,5656.82,2
693697093,2016-11,-1234.09,7500,3156.57,4343.43,5
693697093,2016-12,-1159.71,7500,4338.53,3161.47,5
694438690,2016-01,-125.91,10000,0.0,10000.0,1
694438690,2016-02,-266.12,10000,78.7,9921.3,3
694438690,2016-03,-265.05,10000,0.0,10000.0,1
694438690,2016-04,-836.3,10000,702.2,9297.8,3
694438690,2016-05,-99.37,10000,0.0,10000.0,1
694438690,2016-06,-357.36,10000,104.97,9895.03,2
694438690,2016-07,-54.06,10000,79.26,9920.74,3
694438690,2016-08,-874.4599999999999,10000,848.51,9151.49,5
694438690,2016-10,-326.38,10000,95.9,9904.1,2
694438690,2016-11,-26.75,10000,0.0,10000.0,1
694438690,2016-12,-35.96,10000,0.0,10000.0,1
699572278,2016-01,-351.65,20000,360.02,19639.98,6
699572278,2016-02,-942.67,20000,916.74,19083.26,4
699572278,2016-04,-266.47,20000,211.47,19788.53,4
699572278,2016-05,-109.06,20000,91.62,19908.38,3
699572278,2016-06,-448.65999999999997,20000,301.31,19698.69,5
699572278,2016-07,-58.25,20000,40.81,19959.19,3
699572278,2016-08,-325.5,20000,308.06,19691.94,3
699572278,2016-09,-570.6600000000001,20000,247.31,19752.69,3
699572278,2016-10,-366.72,20000,316.68,19683.32,5
699572278,2016-11,-1263.65,20000,1246.21,18753.79,8
699572278,2016-12,-586.17,20000,568.73,19431.27,8
704116667,2016-01,-122.31,5000,0.0,5000.0,1
704116667,2016-03,-192.23000000000002,5000,122.92,4877.08,3
704116667,2016-04,-125.73,5000,264.54,4735.46,1
704116667,2016-05,-38.77,5000,365.27,4634.73,1
704116667,2016-06,-117.17,5000,379.04,4620.96,1
704116667,2016-07,-63.89,5000,471.21,4528.79,1
704116667,2016-08,-47.6,5000,510.1,4489.9,1
704116667,2016-09,-703.9399999999999,5000,657.84,4342.16,2
704116667,2016-10,-367.63000000000005,5000,1566.11,3433.89,2
704116667,2016-11,-377.65999999999997,5000,1859.18,3140.82,5
704116667,2016-12,-761.8,5000,2595.98,2404.02,5
711536931,2016-03,-117.24,50000,114.16,49885.84,2
711536931,2016-04,-3.08,50000,0.0,50000.0,1
711536931,2016-05,-65.2,50000,3.08,49996.92,2
711536931,2016-06,-127.35,50000,3.08,49996.92,2
711536931,2016-07,-21.36,50000,19.22,49980.78,3
711536931,2016-08,-3.08,50000,0.0,50000.0,1
711536931,2016-09,-295.32,50000,122.67,49877.33,3
711536931,2016-10,-347.8,50000,318.14,49681.86,4
711536931,2016-11,-3.08,50000,0.0,50000.0,1
711536931,2016-12,-35.6,50000,3.08,49996.92,2
711661903,2016-01,-342.07,15000,313.26,14686.74,3
711661903,2016-02,-370.04,15000,658.3,14341.7,7
711661903,2016-03,-513.66,15000,1104.44,13895.56,6
711661903,2016-04,-557.5799999999999,15000,1679.54,13320.46,6
711661903,2016-05,-505.21,15000,2159.75,12840.25,8
711661903,2016-06,-333.46,15000,2468.21,12531.79,8
711661903,2016-07,-151.89,15000,2595.1,12404.9,8
711661903,2016-08,-245.98,15000,2816.08,12183.92,7
711661903,2016-09,-481.71,15000,3272.79,11727.21,6
711661903,2016-10,-227.37,15000,3475.16,11524.84,8
711661903,2016-11,-277.75,15000,3727.91,11272.09,8
711661903,2016-12,-578.23,15000,4281.14,10718.86,7
714240509,2016-01,-65.07,5000,36.01,4963.99,2
714240509,2016-02,-59.53,5000,68.98,4931.02,2
714240509,2016-03,-69.03,5000,133.48,4866.52,3
714240509,2016-04,-242.68,5000,332.4,4667.6,3
714240509,2016-05,-59.89,5000,367.29,4632.71,2
714240509,2016-06,-99.23,5000,433.13,4566.87,3
714240509,2016-07,-57.82,5000,474.34,4525.66,2
714240509,2016-08,-57.129999999999995,5000,507.16,4492.84,2
714240509,2016-09,-168.16,5000,569.04,4430.96,4
714240509,2016-10,-238.11,5000,720.52,4279.48,3
714240509,2016-11,-103.66,5000,938.94,4061.06,3
714240509,2016-12,-58.56,5000,974.96,4025.04,2
715152804,2016-01,-3.64,250,0.0,250.0,1
715152804,2016-02,-1394.71,250,156.86,93.14,12
715152804,2016-03,-641.8399999999999,250,119.11,130.89,6
715152804,2016-04,-1229.23,250,192.97,57.03,8
715152804,2016-05,-887.72,250,179.22,70.78,6
715152804,2016-06,-458.29,250,3.86,246.14,9
715152804,2016-07,-634.6,250,150.31,99.69,5
715152804,2016-08,-1527.83,250,70.7,179.3,10
715152804,2016-09,-1650.35,250,130.2,119.8,6
715152804,2016-10,-451.74,250,0.0,250.0,3
715152804,2016-11,-697.85,250,119.12,130.88,5
715152804,2016-12,-175.36,250,0.0,250.0,3
717211952,2016-01,-1601.01,10000,1559.77,8440.23,7
717211952,2016-02,-403.73,10000,2524.24,7475.76,4
717211952,2016-03,-107.64,10000,2001.66,7998.34,2
717211952,2016-04,-245.76999999999998,10000,2206.38,7793.62,4
717211952,2016-05,-587.93,10000,2783.39,7216.61,7
717211952,2016-06,-723.48,10000,3477.93,6522.07,5
717211952,2016-07,-728.88,10000,4152.24,5847.76,4
717211952,2016-08,-1653.99,10000,5785.25,4214.75,7
717211952,2016-09,-534.55,10000,6377.14,3622.86,4
717211952,2016-10,-595.16,10000,6715.56,3284.44,7
717211952,2016-11,-543.33,10000,7469.7,2530.3,8
717211952,2016-12,-332.88,10000,7782.3,2217.7,4
717547573,2016-01,-2045.2,5000,1987.67,3012.33,9
717547573,2016-02,-1865.27,5000,305.71,4694.29,4
717547573,2016-03,-1064.54,5000,468.87,4531.13,4
717547573,2016-04,-871.23,5000,838.02,4161.98,6
717547573,2016-05,-632.38,5000,616.55,4383.45,6
717547573,2016-06,-981.3299999999999,5000,714.05,4285.95,6
717547573,2016-07,-907.3,5000,837.33,4162.67,6
717547573,2016-08,-1341.7,5000,1258.12,3741.88,7
717547573,2016-09,-1746.84,5000,1708.52,3291.48,8
717547573,2016-10,-2192.94,5000,2113.68,2886.32,10
717547573,2016-11,-918.18,5000,836.11,4163.89,6
717547573,2016-12,-882.54,5000,774.05,4225.95,8
717666470,2016-01,0.0,10000,572.76,9427.24,2
717666470,2016-02,-59.64,10000,0.0,10000.0,1
717666470,2016-03,-441.1,10000,34.64,9965.36,1
717666470,2016-04,-337.85,10000,634.09,9365.91,2
717666470,2016-05,-127.30000000000001,10000,886.02,9113.98,2
717666470,2016-10,-53.07,10000,865.89,9134.11,1
717666470,2016-12,-99.62,10000,893.96,9106.04,1
717714059,2016-02,-21.49,15000,0.0,15000.0,1
717714059,2016-04,-71.88,15000,35.94,14964.06,2
717714059,2016-05,-70.18,15000,35.94,14964.06,2
717714059,2016-06,-81.66,15000,40.82,14959.18,2
717714059,2016-07,-111.33,15000,71.49,14928.51,3
717714059,2016-08,-71.88,15000,35.94,14964.06,2
717714059,2016-09,-73.46000000000001,15000,35.94,14964.06,2
717714059,2016-10,-71.88,15000,35.94,14964.06,2
717714059,2016-11,-76.52,15000,40.58,14959.42,2
717714059,2016-12,-110.1,15000,75.25,14924.75,4
718845521,2016-01,-15.05,7500,0.0,7500.0,1
718845521,2016-02,-377.96,7500,280.7,7219.3,2
718845521,2016-03,-524.67,7500,857.06,6642.94,4
718845521,2016-04,-233.49,7500,915.21,6584.79,2
718845521,2016-05,-181.27,7500,1192.51,6307.49,3
718845521,2016-06,-49.24,7500,1217.39,6282.61,1
718845521,2016-07,-488.76,7500,1564.68,5935.32,4
718845521,2016-08,-198.91,7500,1840.16,5659.84,3
718845521,2016-09,-814.56,7500,2629.72,4870.28,6
718845521,2016-10,-276.6,7500,2875.99,4624.01,5
718845521,2016-11,-549.8299999999999,7500,3305.72,4194.28,5
718845521,2016-12,-526.16,7500,3867.96,3632.04,4
718949146,2016-01,-463.74,20000,371.42,19628.58,2
718949146,2016-02,-69.87,20000,438.74,19561.26,1
718949146,2016-03,-624.3800000000001,20000,844.27,19155.73,3
718949146,2016-04,-604.64,20000,1544.6,18455.4,2
718949146,2016-06,-103.38,20000,1662.63,18337.37,1
718949146,2016-08,-3.9,20000,1741.01,18258.99,1
722665134,2016-01,-675.69,500,196.83,303.17,3
722665134,2016-02,-6.78,500,224.52,275.48,1
722665134,2016-03,-39.28,500,213.64,286.36,2
722665134,2016-05,-150.60999999999999,500,225.27,274.73,2
722665134,2016-06,-4.69,500,346.19,153.81,1
722665134,2016-07,-149.91,500,471.1,28.9,2
722665134,2016-08,-224.05,500,210.24,289.76,3
